설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자
흥덕면사무소	민원실	전라북도	고창군	관공서	LGU	Public Wifi FREE	Nov-16	전라북도 고창군 흥덕면 문화2길 27	전라북도 고창군 흥덕면 동사리 437-71	전라북도 고창군 흥덕면사무소	063-560-8424	35.5177076	126.7034635	2015-09-30
성내면사무소	민원실	전라북도	고창군	관공서	LGU	Public Wifi FREE	Nov-16	전라북도 고창군 성내면 시기2길 6	전라북도 고창군 성내면 양계리 472	전라북도 고창군 성내면사무소	063-560-8452	35.5380199	126.743403	2015-09-30
신림면사무소	민원실	전라북도	고창군	관공서	LGU	Public Wifi FREE	Nov-16	전라북도 고창군 신림면 신림로 136	전라북도 고창군 신림면 무림리 309-10	전라북도 고창군 신림면사무소	063-560-8481	35.4892092	126.7124427	2015-09-30
부안면사무소	민원실	전라북도	고창군	관공서	LGU	Public Wifi FREE	Nov-16	전라북도 고창군 부안면 인촌로 1246	전라북도 고창군 부안면 중흥리 167	전라북도 고창군 부안면사무소	063-560-8512	35.5144014	126.6741144	2015-09-30
흥덕공용버스터미널	대합실	전라북도	고창군	교통시설	LGU	Public Wifi FREE	Nov-16	전라북도 고창군 흥덕면 선운대로 3722	전라북도 고창군 흥덕면 흥덕리 556	전라북도 고창군 흥덕공용버스터미널	063-560-2338	35.5186361	126.699361	2015-09-30
남원 보건소	남원 보건소	전라북도	남원시	관공서	LGU	U+ 존		전라북도 남원시 조산동 요천로 1285	전라북도 남원시 조산동 455	전라북도 남원시청	063-620-6220	35.3976764	127.36434	2015-09-30
청소년문화의집	청소년문화의집	전라북도	남원시	지역문화시설	LGU	U+ 존		전라북도 남원시 금동로 50	전라북도 남원시 금동 347-2	전라북도 남원시청	063-620-6220	35.4030156	127.3728232	2015-09-30
정읍시보건소	로비	전라북도	정읍시	기타	LGU	Public WiFi Free	Nov-16	전라북도 정읍시 수성1로 61	전라북도 정읍시 수성동 958-2	전라북도 정읍시청	063-539-5424	35.5781364	126.8546081	2015-09-30
샘골보건지소	로비	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 상동중앙로 16	전라북도 정읍시 상동 274-9	전라북도 정읍시청	063-539-5424	36.0892002	126.6812307	2015-09-30
시설관리사업소	로비	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 용흥1길 78-6	전라북도 정읍시 상평동 산19-6	전라북도 정읍시청	063-539-5424	35.5618511	126.8388544	2015-09-30
신태인읍사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 신태인읍 중앙로 14	전라북도 정읍시 신태인읍 신태인리 140-6	전라북도 정읍시청	063-539-5424	35.5743654	126.8445907	2015-09-30
북면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 북면 정읍북로 570	전라북도 정읍시 북면 한교리 67-24	전라북도 정읍시청	063-539-5424	35.6090333	126.8924876	2015-09-30
입암면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 입암면 정읍남로 489	전라북도 정읍시 입암면 천원리 84	전라북도 정읍시청	063-539-5424	35.503659	126.7932934	2015-09-30
소성면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 소성상평로 19	전라북도 정읍시 소성면 등계리 921-2	전라북도 정읍시청	063-539-5424	35.5568313	126.7829723	2015-09-30
고부면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 고부면 영주로 542-12	전라북도 정읍시 고부면 고부리 72-1	전라북도 정읍시청	063-539-5424	35.6184992	126.7717814	2015-09-30
영원면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 영원면 영원로 1082	전라북도 정읍시 영원면 은선리 182-4	전라북도 정읍시청	063-539-5424	35.6551445	126.7853126	2015-09-30
덕천면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 덕천면 황토현로 848	전라북도 정읍시 덕천면 우덕리 502-6	전라북도 정읍시청	063-539-5424	35.6186768	126.8425868	2015-09-30
이평면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 이평면 황토현로 293	전라북도 정읍시 이평면 두지리 192-1	전라북도 정읍시청	063-539-5424	35.6648805	126.8382761	2015-09-30
정우면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 정우면 정신로 609	전라북도 정읍시 정우면 초강리 39-3	전라북도 정읍시청	063-539-5424	35.6447926	126.8756456	2015-09-30
태인면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 태인면 정읍북로 1193	전라북도 정읍시 태인면 태창리 425	전라북도 정읍시청	063-539-5424	35.6506339	126.9322891	2015-09-30
감곡면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 감곡면 원삼1길 37	전라북도 정읍시 감곡면 방교리 613	전라북도 정읍시청	063-539-5424	35.7149461	126.9283483	2015-09-30
옹동면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 옹동면 옹지동촌로 208	전라북도 정읍시 옹동면 칠석리 171-14	전라북도 정읍시청	063-539-5424	35.6435901	126.9746376	2015-09-30
칠보면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 칠보면 칠보중앙로 68	전라북도 정읍시 칠보면 시산리 587-3	전라북도 정읍시청	063-539-5424	35.8411855	126.8127421	2015-09-30
산내면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 산내면 능교3길 14-6	전라북도 정읍시 산내면 능교리 480-1	전라북도 정읍시청	063-539-5424	35.5682866	127.0302547	2015-09-30
산외면사무소	민원실	전라북도	정읍시	기타	LGU	Public WiFi Free	Dec-16	전라북도 정읍시 산외면 산외로 462-1	전라북도 정읍시 산외면 평사리 442	전라북도 정읍시청	063-539-5424	35.6215181	127.0418935	2015-09-30
고속터미널	고속터미널	전라북도	남원시	교통시설	LGU	U+ 존		전라북도 남원시 춘향로 78	전라북도 남원시 도통동 495-1	전라북도 남원시청	063-620-6220	35.4219789	127.3945405	2015-09-30
동상수만보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 동상면 송광수만로 1014-7	전라북도 완주군 동상면 수만리 363-15	전라북도 완주군청	063-290-3094	35.9249661	127.2722532	2015-09-30
근로자종합복지관	"로비, 지하 수영장, 추가(3F,4F,1F로컬푸드)"	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 봉동읍 둔산3로 94	전라북도 완주군 봉동읍 둔산리 881	전라북도 완주군청	063-290-3347	35.9627152	127.1285077	2015-09-30
완주군평생교육원	"1F다문화가족지원센터), 3F옥상"	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 용진면 완주로 462-9	전라북도 완주군 용진면 운곡리 905-2	전라북도 완주군청	063-290-2212	35.9064302	127.1589453	2015-09-30
사랑드림	"1F 면회실, 상담실"	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 소양면 소양로 465-23	전라북도 완주군 소양면 해월리 496-28	전라북도 완주군청	063-244-3565	35.8605579	127.2549095	2015-09-30
삼례은빛사랑요양원	1F 상담실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 삼례읍 삼례로 364-3	전라북도 완주군 삼례읍 삼례리 923-11	전라북도 완주군청	063-291-5500	35.9099955	127.0740138	2015-09-30
예수재활원	사무실	전라북도	완주군	서민·복지시설	LGU	ip time 사용중	Nov-16	전라북도 완주군 소양면 원암로 199	전라북도 완주군 소양면 해월리 86-8	전라북도 완주군청	063-244-7660	35.8788532	127.2573155	2015-09-30
예은노인요양원	1F 상담실	전라북도	완주군	서민·복지시설	LGU		Nov-16	전라북도 완주군 상관면 춘향로 4615-44	전라북도 완주군 상관면 신리 140-15	전라북도 완주군청	063-232-2441	35.7610502	127.2129107	2015-09-30
성심너싱홈	1F 사무실	전라북도	완주군	서민·복지시설	LGU	U+zone	Oct-16	전라북도 완주군 용진면 지암안길 101-5	전라북도 완주군 용진면 운곡리 830-1	전라북도 완주군청	063-263-9888	35.8977769	127.1659882	2015-09-30
은나래실버센터	"1F, 2F 사무실"	전라북도	완주군	서민·복지시설	LGU	U+zone	Oct-16	전라북도 완주군 소양면 상관소양로 950-12	전라북도 완주군 소양면 화심리 264-1	전라북도 완주군청	063-243-6617	35.8275276	127.2665246	2015-09-30
새힘원	"사무실, 세활실"	전라북도	완주군	서민·복지시설	LGU	Public wifi free / Free U+zone	Nov-16	전라북도 완주군 고산면 대아저수로 157-19	전라북도 완주군 고산면 삼기리 12	전라북도 완주군청	063-290-2442	35.9900515	127.2401581	2015-09-30
송광정심원	"활동실, 거실"	전라북도	완주군	서민·복지시설	LGU		Nov-16	전라북도 완주군 소양면 송광수만로 343	전라북도 완주군 소양면 대흥리 501	전라북도 완주군청	063-243-1212	35.89196	127.2419864	2015-09-30
완주떡메마을	매장안	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 봉동읍 삼봉로 920	전라북도 완주군 봉동읍 장기리 372-5	전라북도 완주군청	063-263-8242	35.9402153	127.1653676	2015-09-30
고산 재래시장	시장외부	전라북도	완주군	기타	LGU	Public wifi free	Oct-16	전라북도 완주군 고산면 남봉로 134	전라북도 완주군 고산면 읍내리 884-4	전라북도 완주군청	063-290-2442	35.974255	127.2054791	2015-09-30
봉동시장	시장외부	전라북도	완주군	기타	LGU	Public wifi free	Oct-16	전라북도 완주군 봉동읍 봉동동서로 134-43	전라북도 완주군 봉동읍 장기리 217-13	전라북도 완주군청	063-290-2442	35.9388032	127.1676531	2015-09-30
완주청소년수련관	옥상	전라북도	완주군	서민·복지시설	LGU	Public wifi free	Oct-16	전라북도 완주군 삼례읍 삼봉로 125	전라북도 완주군 삼례읍 삼례리 288	전라북도 완주군청	063-290-2442	35.9180161	127.0825844	2015-09-30
햇빛지역아동센터	사무실	전라북도	완주군	서민·복지시설	LGU	Public wifi free	Oct-16	전라북도 완주군 봉동읍 봉동동서로 76	전라북도 완주군 봉동읍 장기리 273	전라북도 완주군청	063-290-2442	35.9362277	127.1617872	2015-09-30
용진지역아동센터	사무실	전라북도	완주군	서민·복지시설	LGU	Public wifi free	Oct-16	전라북도 완주군 용진면 상운길 11-27	전라북도 완주군 용진면 상운리 149-1	전라북도 완주군청	063-290-2442	35.8821957	127.1524202	2015-09-30
흥덕청소년문화의집	"1,2층"	전라북도	고창군	서민·복지시설	LGU	Public Wifi FREE	Nov-16	전라북도 고창군 흥덕면 선운대로 3774	전라북도 고창군 흥덕면 흥덕리 63	전라북도 고창군 흥덕청소년문화의집	063-560-2338	35.5208196	126.7030985	2015-09-30
성내청소년문화의집	1층 로비	전라북도	고창군	서민·복지시설	LGU	Public Wifi FREE	Nov-16	전라북도 고창군 성내면 시기2길 18	전라북도 고창군 성내면 양계리 464	전라북도 고창군 성내청소년문화의집	063-560-2338	35.5386254	126.7422691	2015-09-30
선운산유스호스텔	"1,2,3층"	전라북도	고창군	관광	LGU	Public Wifi FREE	Nov-16	전라북도 고창군 아산면 선운사로 158-36	전라북도 고창군 아산면 삼인리 334	전라북도 고창군 선운산유스호스텔	063-560-2338	35.5032712	126.5830065	2015-09-30
군산공설시장	공설시장 1~3층	전라북도	군산시	기타	LGU	Public WiFi Free	Dec-16	전라북도 군산시 신금길 18	전라북도 군산시 신영동 18-1	전라북도 군산시청	063-454-2170	35.9831711	126.7203246	2015-09-30
완주군보건소	사무실	전라북도	완주군	서민·복지시설	LGU	Public wifi / Free U+zone	Oct-16	전라북도 완주군 삼례읍 삼봉로 215-20	전라북도 완주군 삼례읍 신금리 416-3	전라북도 완주군청	063-290-3003	35.9212468	127.0926497	2015-09-30
봉동성덕보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 봉동읍 성덕길 101	전라북도 완주군 봉동읍 성덕리 104-1	전라북도 완주군청	063-290-3081	35.9234439	127.1514675	2015-09-30
용진운곡보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 용진면 지동길 30	전라북도 완주군 용진면 운곡리 359	전라북도 완주군청	063-290-3083	35.9135608	127.1757683	2015-09-30
이서이문보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 이서면 용서1길 151	전라북도 완주군 이서면 용서리 311-1	전라북도 완주군청	063-290-3085	35.8322171	127.0141417	2015-09-30
구이대덕보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 구이면 대덕길28-32	전라북도 완주군 구이면 계곡리 631	전라북도 완주군청	063-290-3089	35.662532	127.1098626	2015-09-30
구이태봉보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 구이면 덕평로 282	전라북도 완주군 구이면 평촌리 1104-6	전라북도 완주군청	063-290-3090	35.7444809	127.1487038	2015-09-30
고산소향보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 고산면 신상대향길 17	전라북도 완주군 고산면 소향리 303-1	전라북도 완주군청	063-290-3092	35.9872983	127.2570907	2015-09-30
비봉이수백보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 비봉면 이수백로 438	전라북도 완주군 비봉면 이전리 487	전라북도 완주군청	063-290-3093	36.0021466	127.1880463	2015-09-30
운주산북보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 운주면 숯고개길 336-6	전라북도 완주군 운주면 산북리 276-6	전라북도 완주군청	063-290-3094	36.0933252	127.3393037	2015-09-30
운주금당보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 운주면 금고당로 181	전라북도 완주군 운주면 금당리 570-14	전라북도 완주군청	063-290-3095	36.0643798	127.3062347	2015-09-30
화산승치보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 화산면 승치로 138-10	전라북도 완주군 화산면 승치리 231-1	전라북도 완주군청	063-290-3097	36.0594072	127.2271086	2015-09-30
화산운산보건진료소	진료대기실	전라북도	완주군	서민·복지시설	LGU		Oct-16	전라북도 완주군 화산면 화산로 1479	전라북도 완주군 화산면 운산리 154-3	전라북도 완주군청	063-290-3096	36.0679956	127.1530535	2015-09-30
계룡시청	계룡시청	충청남도	계룡시	관공서	LGU	Public WiFi Free	Dec-16	충청남도 계룡시 장안로 46	충청남도 계룡시 금암동 10	계룡시청	042-840-2152	36.2745537	127.2489392	2016-10-14
엄사보건지소	엄사보건지소	충청남도	계룡시	서민·복지시설	LGU	Public WiFi Free	Dec-16	충청남도 계룡시 엄사면 번영3길 61-10	충청남도 계룡시 엄사면 엄사리 232-50	엄사보건지소	042-840-2152	36.283363	127.23795	2016-10-14
엄사지역아동센터	엄사지역아동센터	충청남도	계룡시	서민·복지시설	LGU	Public WiFi Free	Dec-16	충청남도 계룡시 엄사면 번영3길 73-7	충청남도 계룡시 엄사면 엄사리 226-8 3층	엄사지역아동센터	042-840-2152	36.282594	127.237708	2016-10-14
갈면보건진료소	갈면보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 매화면 갈면대평길 236	경상북도 울진군 매화면 갈면리 479-4	경상북도 울진군	054-789-6582	36.86471	129.345883	2016-10-31
고우이청소년수련관	고우이청소년수련관	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-15	경상북도 울진군 울진읍 대나리항길 2	경상북도 울진군 울진읍 연지리 754-21번지	경상북도 울진군	054-789-6582	36.997271	129.408789	2016-10-31
광희보건진료소	광희보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 금강송면 남회룡로 1515-8	경상북도 울진군 금강송면 광회리 185-2	경상북도 울진군	054-789-6582	36.92801	129.135252	2016-10-31
구산보건진료소	구산보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 기성면 구산길 177	경상북도 울진군 기성면 구산리 290-1	경상북도 울진군	054-789-6582	36.760399	129.467803	2016-10-31
근남면사무소	근남면사무소	경상북도	울진군	관공서	LGU	Public WiFi Free	Dec-14	경상북도 울진군 근남면 노음4길 6-7	경상북도 울진군 근남면 노음리 331-1	경상북도 울진군	054-789-6582	36.962681	129.394424	2016-10-31
기성면사무소	기성면사무소	경상북도	울진군	관공서	LGU	Public WiFi Free	Dec-14	경상북도 울진군 기성면 척산2길 20-8	경상북도 울진군 기성면 척산리 342-1	경상북도 울진군	054-789-6582	36.798224	129.451457	2016-10-31
다천보건진료소	다천보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 기성면 상다천길 75-3	경상북도 울진군 기성면 다천리 756	경상북도 울진군	054-789-6582	36.791285	129.396871	2016-10-31
덕산보건진료소	덕산보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 온정면 하덕산길 50	경상북도 울진군 온정면 덕산리 628	경상북도 울진군	054-789-6582	36.694531	129.373382	2016-10-31
사동보건진료소	사동보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 기성면 사동1길 49-18	경상북도 울진군 기성면 사동리 425-1	경상북도 울진군	054-789-6582	36.828837	129.438829	2016-10-31
금강송면사무소	금강송면사무소	경상북도	울진군	관공서	LGU	Public WiFi Free	Dec-14	경상북도 울진군 금강송면 삼근1길 23	경상북도 울진군 금강송면 삼근리 412-2	경상북도 울진군	054-789-6582	36.93558	129.247261	2016-10-31
소곡보건진료소	소곡보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 북면 박금소야로 456	경상북도 울진군 북면 소곡리 126-2	경상북도 울진군	054-789-6582	37.051807	129.350982	2016-10-31
신림보건진료소	신림보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 울진읍 대흥신림로 721	경상북도 울진군 울진읍 신림리 441-2	경상북도 울진군	054-789-6582	37.006171	129.34277	2016-10-31
오곡보건진료소	오곡보건진료소 진료실	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-13	경상북도 울진군 평해읍 오곡2길 187-23	경상북도 울진군 평해읍 오곡리 166-17	경상북도 울진군	054-789-6582	36.749244	129.43509	2016-10-31
오산보건진료소	오산보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 매화면 망양정로 61-3	경상북도 울진군 매화면 오산리 1001	경상북도 울진군	054-789-6582	36.889613	129.414676	2016-10-31
온정면사무소	온정면사무소	경상북도	울진군	관공서	LGU	Public WiFi Free	Dec-15	경상북도 울진군 온정면 소태로 23	경상북도 울진군 온정면 소태리 820	경상북도 울진군	054-789-6582	36.723833	129.345322	2016-10-31
온정보건지소	온정보건지소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-13	경상북도 울진군 온정면 온정학교길 46	경상북도 울진군 온정면 소태리 815-5	경상북도 울진군	054-789-6582	36.724052	129.346424	2016-10-31
왕피보건진료소	왕피보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 금강송면 왕피길 1435	경상북도 울진군 금강송면 왕피리 382-6	경상북도 울진군	054-789-6582	36.893033	129.287254	2016-10-31
울진공설시장	울진공설시장	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-15	경상북도 울진군 울진읍 읍내1길 18	경상북도 울진군 울진읍 읍내리 53-24	경상북도 울진군	054-789-6582	36.992333	129.402313	2016-10-31
울진군노인복지관	울진군노인복지관	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-15	경상북도 울진군 울진읍 울진북로 496-12	경상북도 울진군 울진읍 읍내리 390번지	경상북도 울진군	054-789-6582	36.992671	129.395549	2016-10-31
울진군의료원	울진군의료원	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-15	경상북도 울진군 울진읍 현내항길 71	경상북도 울진군 울진읍 연지리 119	경상북도 울진군	054-789-6582	36.992521	129.410072	2016-10-31
울진군장애인종합복지관	울진군장애인종합복지관	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-15	경상북도 울진군 울진읍 읍내리 390번지	경상북도 울진군 울진읍 읍내리 390번지	경상북도 울진군	054-789-6582	36.992671	129.395549	2016-10-31
울진군중증장애인자립지원센터	울진군중증장애인자립지원센터	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-14	경상북도 울진군 울진읍 울진북로 496-4	경상북도 울진군 울진읍 읍내리 358-4	경상북도 울진군	054-789-6582	36.992445	129.394352	2016-10-31
선구보건진료소	선구보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 온정면 선구문곡길 327-12	경상북도 울진군 온정면 선구리 558-1	경상북도 울진군	054-789-6582	36.751782	129.336958	2016-10-31
울진시외버스터미널	울진시외버스터미널	경상북도	울진군	교통시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 울진읍 월변9길 26	경상북도 울진군 울진읍 읍내리 196-4	경상북도 울진군	054-789-6582	36.983683	129.397175	2016-10-31
울진읍사무소	울진읍사무소	경상북도	울진군	관공서	LGU	Public WiFi Free	Dec-14	경상북도 울진군 울진읍 읍내10길 19	경상북도 울진군 울진읍 읍내리 581-2	경상북도 울진군	054-789-6582	36.99727	129.402999	2016-10-31
매화면사무소	매화면사무소	경상북도	울진군	관공서	LGU	Public WiFi Free	Dec-14	경상북도 울진군 매화면 매화1길 95	경상북도 울진군 매화면 매화리 1139-12	경상북도 울진군	054-789-6582	36.91305	129.382276	2016-10-31
죽변면사무소	죽변면사무소	경상북도	울진군	관공서	LGU	Public WiFi Free	Dec-15	경상북도 울진군 죽변면 죽변중앙로 165	경상북도 울진군 죽변면 죽변리 342	경상북도 울진군	054-789-6582	37.059727	129.422161	2016-10-31
직산보건진료소	직산보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-13	경상북도 울진군 평해읍 직고개길 32-1	경상북도 울진군 평해읍 직산리 290-54	경상북도 울진군	054-789-6582	36.720122	129.470704	2016-10-31
진복보건진료소	진복보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 근남면 매오길 443	경상북도 울진군 근남면 진복리 142-6	경상북도 울진군	054-789-6582	36.928348	129.416826	2016-10-31
평해읍사무소	평해읍사무소	경상북도	울진군	관공서	LGU	Public WiFi Free	Dec-14	경상북도 울진군 평해읍 평해로 82	경상북도 울진군 평해읍 평해리 928-11	경상북도 울진군	054-789-6582	36.728026	129.441235	2016-10-31
하당보건진료소	하당보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 북면 하당3길 34	경상북도 울진군 북면 하당리 138-4	경상북도 울진군	054-789-6582	37.038648	129.31853	2016-10-31
후포공용버스터미널	후포공용버스터미널	경상북도	울진군	교통시설	LGU	Public WiFi Free	Dec-15	경상북도 울진군 후포면 상밤터1길 5	경상북도 울진군 후포면 삼율리 342	경상북도 울진군	054-789-6582	36.682575	129.442387	2016-10-31
후포면사무소	후포면사무소	경상북도	울진군	관공서	LGU	Public WiFi Free	Dec-15	경상북도 울진군 후포면 삼율로 7-20	경상북도 울진군 후포면 삼율리 273	경상북도 울진군	054-789-6582	36.678348	129.439596	2016-10-31
후포보건진료소	후포보건진료소	경상북도	울진군	서민·복지시설	LGU	Public WiFi Free	Dec-12	경상북도 울진군 후포면 울진대게로 333	경상북도 울진군 후포면 후포리 69-1	경상북도 울진군	054-789-6582	36.687053	129.464388	2016-10-31
청소년수련관	청소년수련관	충청남도	천안시	서민·복지시설	LGU	Public WiFi Free	13-Jan	충청남도 천안시 동남구 중앙로 111	충청남도 천안시 동남구 문화동 101-2	충청남도 천안시청	041-521-5200	36.8082771	127.152045	2016-06-20
장애인보호작업장	장애인보호작업장	충청남도	천안시	서민·복지시설	LGU	Public WiFi Free	13-Jan	충청남도 천안시 서북구 축구센터로 204	충청남도 천안시 서북구 성정동 24-6	충청남도 천안시 장애인보호작업장	041-621-6161	36.8253171	127.14859	2016-06-20
도솔도서관	도솔도서관	충청남도	천안시	관공서	LGU	Public WiFi Free	13-Jan	충청남도 천안시 서북구 번영로 156	충청남도 천안시 서북구 불당동 234-1	충청남도 천안시청	041-521-5200	36.8156931	127.113687	2016-06-20
신아원	신아원	충청남도	천안시	서민·복지시설	LGU	Public WiFi Free	14-Jan	충청남도 천안시 동남구 샛골길 95	충청남도 천안시 동남구 삼룡동 14-2	충청남도 천안시 신아원	041-565-5761	36.7859601	127.176349	2016-06-20
천안시청	버즈카페	충청남도	천안시	관공서	LGU	Public WiFi Free	14-Jan	충청남도 천안시 서북구 번영로 156	충청남도 천안시 서북구 불당동 234-1	충청남도 천안시청	041-521-5200	36.8156931	127.113687	2016-06-20
서북구보건소	민원실	충청남도	천안시	관공서	LGU	Public WiFi Free	14-Jan	충청남도 천안시 서북구 번영로 156	충청남도 천안시 서북구 불당동 234-1	충청남도 천안시청	041-521-5200	36.8156931	127.113687	2016-06-20
시민문화여성회관신부분관	시민문화여성회관신부분관	충청남도	천안시	관공서	LGU	Public WiFi Free	14-Jan	충청남도 천안시 동남구 신부동 471-1	충청남도 천안시 동남구 신부2길 12	충청남도 천안시청	041-521-5200	36.8176601	127.159454	2016-06-20
시민문화여성회관본관	시민문화여성회관본관	충청남도	천안시	관공서	LGU	Public WiFi Free	14-Jan	충청남도 천안시 서북구 성정동 4길 29	충청남도 천안시 서북구 성정동 1179	충청남도 천안시청	041-521-5200	36.8273351	127.136305	2016-06-20
시민문화여성회관성환분관	시민문화여성회관성환분관	충청남도	천안시	관공서	LGU	Public WiFi Free	14-Jan	충청남도 천안시 서북구 성환읍 성진로 15	충청남도 천안시 서북구 성환읍 성월리 79	충청남도 천안시청	041-521-5200	36.9128881	127.137223	2016-06-20
시민문화여성회관두정분관	시민문화여성회관두정분관	충청남도	천안시	관공서	LGU	Public WiFi Free	14-Jan	충청남도 천안시 서북구 봉정로 343	충청남도 천안시 서북구 두정동 1503	충청남도 천안시청	041-521-5200	36.8327961	127.145051	2016-06-20
천안시청	민원동 1F~2F	충청남도	천안시	관공서	LGU	Public Wifi Free	15-Nov	충청남도 천안시 서북구 번영로 156	충청남도 천안시 서북구 불당동 234-1	충청남도 천안시청	041-521-5200	36.815693	127.113687	2016-06-20
천안죽전원	천안죽전원	충청남도	천안시	서민·복지시설	LGU	Public Wifi Free	15-Nov	충청남도 천안시 동남구 정골1길 134	충청남도 천안시 동남구  구성동 107-8	천안죽전원	041-555-5442	36.795522	127.178515	2016-06-20
죽전직업재활원	죽전직업재활원	충청남도	천안시	서민·복지시설	LGU	Public Wifi Free	15-Nov	충청남도 천안시 동남구 정골 1길 134	충청남도 천안시 동남구 구성동 107-8	죽전직업재활원	041-555-5440	36.795522	127.178515	2016-06-20
충청남도	충남시각장애인복지관	충청남도	천안시	서민·복지시설	LGU	Public Wifi Free	15-Nov	충청남도 천안시 동남구 충절로 535-13	충청남도 천안시 동남구 삼룡동 66-4	충남시각장애인복지관	041-413-7000	36.777688	127.179419	2016-06-20
