설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자
양산시청 보건소 1F~3F	양산시청 보건소 1F-접수실	경상남도	양산시	관공서	SKT	T wifi zone	Aug-11	경상남도 양산시 삽량로 169	경상남도 양산시 중부동 707-2	경상남도 양산시청	055-392-2363	35.336488	129.025026	2015-09-21
양산시청 보건소 1F~3F	양산시청 보건소 2F-대회의실	경상남도	양산시	관공서	SKT	T wifi zone	Aug-11	경상남도 양산시 삽량로 169	경상남도 양산시 중부동 707-2	경상남도 양산시청	055-392-2363	35.336488	129.025026	2015-09-21
양산시청 보건소 1F~3F	양산시청 보건소 2F-방사선과	경상남도	양산시	관공서	SKT	T wifi zone	Aug-11	경상남도 양산시 삽량로 169	경상남도 양산시 중부동 707-2	경상남도 양산시청	055-392-2363	35.336488	129.025026	2015-09-21
양산시청 보건소 1F~3F	양산시청 보건소 3F-소장실	경상남도	양산시	관공서	SKT	T wifi zone	Aug-11	경상남도 양산시 삽량로 169	경상남도 양산시 중부동 707-2	경상남도 양산시청	055-392-2363	35.336488	129.025026	2015-09-21
양산시청 보건소 1F~3F	양산시청 보건소 3F-보건사업과	경상남도	양산시	관공서	SKT	T wifi zone	Aug-11	경상남도 양산시 삽량로 169	경상남도 양산시 중부동 707-2	경상남도 양산시청	055-392-2363	35.336488	129.025026	2015-09-21
양산시청 농업기술센터 1F~3F	양산시청 농업기술센터 1F-농정과	경상남도	양산시	관공서	SKT	T wifi zone	Aug-11	경상남도 양산시 동면 양산대로 618	경상남도 양산시 동면 석산리 392	경상남도 양산시청	055-392-2363	35.324688	129.034124	2015-09-21
양산시청 농업기술센터 1F~3F	양산시청 농업기술센터 1F-친환경실	경상남도	양산시	관공서	SKT	T wifi zone	Aug-11	경상남도 양산시 동면 양산대로 618	경상남도 양산시 동면 석산리 392	경상남도 양산시청	055-392-2363	35.324688	129.034124	2015-09-21
양산시청 농업기술센터 1F~3F	양산시청 농업기술센터 2F-소장실	경상남도	양산시	관공서	SKT	T wifi zone	Aug-11	경상남도 양산시 동면 양산대로 618	경상남도 양산시 동면 석산리 392	경상남도 양산시청	055-392-2363	35.324688	129.034124	2015-09-21
양산시청 농업기술센터 1F~3F	양산시청 농업기술센터 2F-소회의실	경상남도	양산시	관공서	SKT	T wifi zone	Aug-11	경상남도 양산시 동면 양산대로 618	경상남도 양산시 동면 석산리 392	경상남도 양산시청	055-392-2363	35.324688	129.034124	2015-09-21
양산시청 농업기술센터 1F~3F	양산시청 농업기술센터 2F-농업기술	경상남도	양산시	관공서	SKT	T wifi zone	Aug-11	경상남도 양산시 동면 양산대로 618	경상남도 양산시 동면 석산리 392	경상남도 양산시청	055-392-2363	35.324688	129.034124	2015-09-21
양산시청 농업기술센터 1F~3F	양산시청 농업기술센터 3F-강당	경상남도	양산시	관공서	SKT	T wifi zone	Aug-11	경상남도 양산시 동면 양산대로 618	경상남도 양산시 동면 석산리 392	경상남도 양산시청	055-392-2363	35.324688	129.034124	2015-09-21
양산시청 중부동 이마트 인근 1~10	양산시청 중부동 이마트 인근-1	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 양산역 6길	경상남도 양산시 중부동 685-8	경상남도 양산시청	055-392-2363	35.338674	129.026536	2015-09-21
양산시청 중부동 이마트 인근 1~10	양산시청 중부동 이마트 인근-2	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 양산역 6길	경상남도 양산시 중부동 685-8	경상남도 양산시청	055-392-2363	35.338674	129.026536	2015-09-21
양산시청 중부동 이마트 인근 1~10	양산시청 중부동 이마트 인근-3	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 양산역 6길	경상남도 양산시 중부동 685-8	경상남도 양산시청	055-392-2363	35.338674	129.026536	2015-09-21
양산시청 중부동 이마트 인근 1~10	양산시청 중부동 이마트 인근-4	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 양산역 6길	경상남도 양산시 중부동 685-8	경상남도 양산시청	055-392-2363	35.338674	129.026536	2015-09-21
양산시청 중부동 이마트 인근 1~10	양산시청 중부동 이마트 인근-5	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 양산역 6길	경상남도 양산시 중부동 685-8	경상남도 양산시청	055-392-2363	35.338674	129.026536	2015-09-21
양산시청 중부동 이마트 인근 1~10	양산시청 중부동 이마트 인근-6	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 양산역 6길	경상남도 양산시 중부동 685-8	경상남도 양산시청	055-392-2363	35.338674	129.026536	2015-09-21
양산시청 중부동 이마트 인근 1~10	양산시청 중부동 이마트 인근-7	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 양산역 6길	경상남도 양산시 중부동 685-8	경상남도 양산시청	055-392-2363	35.338674	129.026536	2015-09-21
양산시청 중부동 이마트 인근 1~10	양산시청 중부동 이마트 인근-8	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 양산역 6길	경상남도 양산시 중부동 685-8	경상남도 양산시청	055-392-2363	35.338674	129.026536	2015-09-21
양산시청 중부동 이마트 인근 1~10	양산시청 중부동 이마트 인근-9	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 양산역 6길	경상남도 양산시 중부동 685-8	경상남도 양산시청	055-392-2363	35.338674	129.026536	2015-09-21
양산시청 중부동 이마트 인근 1~10	양산시청 중부동 이마트 인근-10	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 양산역 6길	경상남도 양산시 중부동 685-8	경상남도 양산시청	055-392-2363	35.338674	129.026536	2015-09-21
양산시청 범어택지 1~7	양산시청 범어택지-1	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 범어리	경상남도 양산시 물금읍 범어리	경상남도 양산시청	055-392-2363	35.327736	129.008932	2015-09-21
양산시청 범어택지 1~7	양산시청 범어택지-2	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 범어리	경상남도 양산시 물금읍 범어리	경상남도 양산시청	055-392-2363	35.327736	129.008932	2015-09-21
양산시청 범어택지 1~7	양산시청 범어택지-3	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 범어리	경상남도 양산시 물금읍 범어리	경상남도 양산시청	055-392-2363	35.327736	129.008932	2015-09-21
양산시청 범어택지 1~7	양산시청 범어택지-4	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 범어리	경상남도 양산시 물금읍 범어리	경상남도 양산시청	055-392-2363	35.327736	129.008932	2015-09-21
양산시청 범어택지 1~7	양산시청 범어택지-5	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 범어리	경상남도 양산시 물금읍 범어리	경상남도 양산시청	055-392-2363	35.327736	129.008932	2015-09-21
양산시청 범어택지 1~7	양산시청 범어택지-6	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 범어리	경상남도 양산시 물금읍 범어리	경상남도 양산시청	055-392-2363	35.327736	129.008932	2015-09-21
양산시청 범어택지 1~7	양산시청 범어택지-7	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 범어리	경상남도 양산시 물금읍 범어리	경상남도 양산시청	055-392-2363	35.327736	129.008932	2015-09-21
부평2동주민센터	민원실	인천광역시	부평구	관공서	SKT			인천광역시 부평구 부평로16번길 5		인천광역시 부평구청	032-509-6173	37.486843	126.717942	2015-09-25
양산시청 양산천변 1~4	양산시청 양산천변-1	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 범어리	경상남도 양산시 일대	경상남도 양산시청	055-392-2363	35.327736	129.008932	2015-09-21
양산시청 양산천변 1~4	양산시청 양산천변-2	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 범어리	경상남도 양산시 일대	경상남도 양산시청	055-392-2363	35.327736	129.008932	2015-09-21
양산시청 양산천변 1~4	양산시청 양산천변-3	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 범어리	경상남도 양산시 일대	경상남도 양산시청	055-392-2363	35.327736	129.008932	2015-09-21
양산시청 양산천변 1~4	양산시청 양산천변-4	경상남도	양산시	기타	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 범어리	경상남도 양산시 일대	경상남도 양산시청	055-392-2363	35.327736	129.008932	2015-09-21
양산시청 덕계시장 1~4	양산시청 덕계시장-1	경상남도	양산시	편의시설	SKT	T wifi zone	Sep-11	경상남도 양산시 덕계2길 7	경상남도 양산시 덕계동 754-1	경상남도 양산시청	055-392-2363	35.370513	129.147015	2015-09-21
양산시청 덕계시장 1~4	양산시청 덕계시장-2	경상남도	양산시	편의시설	SKT	T wifi zone	Sep-11	경상남도 양산시 덕계2길 7	경상남도 양산시 덕계동 754-1	경상남도 양산시청	055-392-2363	35.370513	129.147015	2015-09-21
양산시청 덕계시장 1~4	양산시청 덕계시장-3	경상남도	양산시	편의시설	SKT	T wifi zone	Sep-11	경상남도 양산시 덕계2길 7	경상남도 양산시 덕계동 754-1	경상남도 양산시청	055-392-2363	35.370513	129.147015	2015-09-21
양산시청 덕계시장 1~4	양산시청 덕계시장-4	경상남도	양산시	편의시설	SKT	T wifi zone	Sep-11	경상남도 양산시 덕계2길 7	경상남도 양산시 덕계동 754-1	경상남도 양산시청	055-392-2363	35.370513	129.147015	2015-09-21
양산시청 종합운동장 1~3	양산시청 종합운동장-1	경상남도	양산시	체육시설	SKT	T wifi zone	Sep-11	경상남도 양산시 양산대로 849	경상남도 양산시 북부동 533	경상남도 양산시청	055-392-2363	35.345149	129.030859	2015-09-21
양산시청 종합운동장 1~3	양산시청 종합운동장-2	경상남도	양산시	체육시설	SKT	T wifi zone	Sep-11	경상남도 양산시 양산대로 849	경상남도 양산시 북부동 533	경상남도 양산시청	055-392-2363	35.345149	129.030859	2015-09-21
양산시청 종합운동장 1~3	양산시청 종합운동장-3	경상남도	양산시	체육시설	SKT	T wifi zone	Sep-11	경상남도 양산시 양산대로 849	경상남도 양산시 북부동 533	경상남도 양산시청	055-392-2363	35.345149	129.030859	2015-09-21
양산시청 근린공원 5호 1~3	양산시청 근린공원 5호-1	경상남도	양산시	공원	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 신주2길 25	경상남도 양산시 물금읍 범어리 2764	경상남도 양산시청	055-392-2363	35.33597	129.014675	2015-09-21
양산시청 근린공원 5호 1~3	양산시청 근린공원 5호-2	경상남도	양산시	공원	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 신주2길 25	경상남도 양산시 물금읍 범어리 2764	경상남도 양산시청	055-392-2363	35.33597	129.014675	2015-09-21
양산시청 근린공원 5호 1~3	양산시청 근린공원 5호-3	경상남도	양산시	공원	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 신주2길 25	경상남도 양산시 물금읍 범어리 2764	경상남도 양산시청	055-392-2363	35.33597	129.014675	2015-09-21
양산시청 근린공원 6호 1~2	양산시청 근린공원 6호-1	경상남도	양산시	공원	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 메기로 399	경상남도 양산시 범어리 2714-2	경상남도 양산시청	055-392-2363	35.328598	129.018351	2015-09-21
양산시청 근린공원 6호 1~2	양산시청 근린공원 6호-2	경상남도	양산시	공원	SKT	T wifi zone	Sep-11	경상남도 양산시 물금읍 메기로 399	경상남도 양산시 범어리 2714-2	경상남도 양산시청	055-392-2363	35.328598	129.018351	2015-09-21
양산시청 수질정화공원 1~4	양산시청 수질정화공원-1	경상남도	양산시	공원	SKT	T wifi zone	Sep-11	경상남도 양산시 동면 강변로	경상남도 양산시 동면 금산리 1216	경상남도 양산시청	055-392-2363	35.307452	129.021143	2015-09-21
양산시청 수질정화공원 1~4	양산시청 수질정화공원-2	경상남도	양산시	공원	SKT	T wifi zone	Sep-11	경상남도 양산시 동면 강변로	경상남도 양산시 동면 금산리1216	경상남도 양산시청	055-392-2363	35.307452	129.021143	2015-09-21
양산시청 수질정화공원 1~4	양산시청 수질정화공원-3	경상남도	양산시	공원	SKT	T wifi zone	Sep-11	경상남도 양산시 동면 강변로	경상남도 양산시 동면 금산리 1216	경상남도 양산시청	055-392-2363	35.307452	129.021143	2015-09-21
양산시청 수질정화공원 1~4	양산시청 수질정화공원-4	경상남도	양산시	공원	SKT	T wifi zone	Sep-11	경상남도 양산시 동면 강변로	경상남도 양산시 동면 금산리 1216	경상남도 양산시청	055-392-2363	35.307452	129.021143	2015-09-21
양산제2청사	양산제2청사 1F 건축과	경상남도	양산시	관공서	SKT	T wifi zone	Mar-12	경상남도 양산시 북안남2길 36(북부동)	경상남도 양산시 북부동 481	경상남도 양산시청	055-392-2363	35.347874	129.038115	2015-09-21
양산제2청사	양산제2청사 1F 윈스톱민원실	경상남도	양산시	관공서	SKT	T wifi zone	Mar-12	경상남도 양산시 북안남2길 36(북부동)	경상남도 양산시 북부동 481	경상남도 양산시청	055-392-2363	35.347874	129.038115	2015-09-21
양산제2청사	양산제2청사 2F 하수과	경상남도	양산시	관공서	SKT	T wifi zone	Mar-12	경상남도 양산시 북안남2길 36(북부동)	경상남도 양산시 북부동 481	경상남도 양산시청	055-392-2363	35.347874	129.038115	2015-09-21
양산제2청사	양산제2청사 2F 수도과	경상남도	양산시	관공서	SKT	T wifi zone	Mar-12	경상남도 양산시 북안남2길 36(북부동)	경상남도 양산시 북부동 481	경상남도 양산시청	055-392-2363	35.347874	129.038115	2015-09-21
양산제2청사	양산제2청사 3F 공공시설과복도	경상남도	양산시	관공서	SKT	T wifi zone	Mar-12	경상남도 양산시 북안남2길 36(북부동)	경상남도 양산시 북부동 481	경상남도 양산시청	055-392-2363	35.347874	129.038115	2015-09-21
양산제2청사	양산제2청사 3F 도시개발과벽면	경상남도	양산시	관공서	SKT	T wifi zone	Mar-12	경상남도 양산시 북안남2길 36(북부동)	경상남도 양산시 북부동 481	경상남도 양산시청	055-392-2363	35.347874	129.038115	2015-09-21
여성복지센터	양산시 여성복지센터 1F-사무실앞_D	경상남도	양산시	복지시설	SKT	T wifi zone	Aug-12	경상남도 양산시 옥곡7길 26	경상남도 양산시 남부동 875-2	경상남도 양산시청	055-392-2363	35.333816	129.036137	2015-09-21
여성복지센터	양산시 여성복지센터 2F-요리실앞_D	경상남도	양산시	복지시설	SKT	T wifi zone	Aug-12	경상남도 양산시 옥곡7길 26	경상남도 양산시 남부동 875-2	경상남도 양산시청	055-392-2363	35.333816	129.036137	2015-09-21
여성복지센터	양산시 여성복지센터 3F-취미교실앞_D	경상남도	양산시	복지시설	SKT	T wifi zone	Aug-12	경상남도 양산시 옥곡7길 26	경상남도 양산시 남부동 875-2	경상남도 양산시청	055-392-2363	35.333816	129.036137	2015-09-21
여성복지센터	양산시 여성복지센터 4F-다목적홀앞_D	경상남도	양산시	복지시설	SKT	T wifi zone	Aug-12	경상남도 양산시 옥곡7길 26	경상남도 양산시 남부동 875-2	경상남도 양산시청	055-392-2363	35.333816	129.036137	2015-09-21
양산시 3D체험과학관	양산시 3D체험과학관 01	경상남도	양산시	교육시설	SKT	T wifi zone	May-13	경상남도 양산시 웅상대로 1009-1	경상남도 양산시 주진동 산63-15	경상남도 양산시청	055-392-2363	35.389916	129.155055	2015-09-21
양산시 3D체험과학관	양산시 3D체험과학관 02	경상남도	양산시	교육시설	SKT	T wifi zone	May-13	경상남도 양산시 웅상대로 1009-1	경상남도 양산시 주진동 산63-15	경상남도 양산시청	055-392-2363	35.389916	129.155055	2015-09-21
양산시 3D체험과학관	양산시 3D체험과학관 03	경상남도	양산시	교육시설	SKT	T wifi zone	May-13	경상남도 양산시 웅상대로 1009-1	경상남도 양산시 주진동 산63-15	경상남도 양산시청	055-392-2363	35.389916	129.155055	2015-09-21
시온보육원	"1,2층"	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 도솔로267번길 8		대전서구청	042-611-6555	36.334076	127.378891	2016-09-01
삼산농산물도매시장	전체	인천광역시	부평구	기타	SKT			인천광역시 부평구 영성동로 46		인천광역시 부평구청	032-509-6173	37.522146	126.748779	2015-09-25
부평종합시장	전체	인천광역시	부평구	기타	SKT			인천광역시 부평구 부흥로316번길 38-3		인천광역시 부평구청	032-509-6173	37.496406	126.726551	2015-09-25
성동보호작업장	전체	인천광역시	부평구	서민복지시설	SKT			인천광역시 부평구 경인로 880		인천광역시 부평구청	032-509-6173	37.484652	126.718327	2015-09-25
어깨동무 지역아동센터	전체	인천광역시	부평구	서민복지시설	SKT			"인천광역시 부평구 세월천로 55, 3층"		인천광역시 부평구청	032-509-6173	37.512916	126.703298	2015-09-25
참사랑 지역아동센터	전체	인천광역시	부평구	서민복지시설	SKT			인천광역시 부평구 길주로354번길 24		인천광역시 부평구청	032-509-6173	37.507407	126.700792	2015-09-25
군산공설시장	공설시장 1~3층	전라북도	군산시	기타	SKT	Public WiFi Free	Dec-13	전라북도 군산시 신금길18(신영동)	전라북도 군산시 신영동18-1	전라북도 군산시청	063-454-2170	35.9834656	126.7203766	2015-12-16
옥산면사무소	민원실(1층)	전라북도	군산시	관공서	SKT	Public WiFi Free	Dec-15	전라북도 군산시 옥산면 산성로 200	전라북도 군산시 옥산면 옥산리 23-39	전라북도 군산시청	063-454-2170	35.9395339	126.7482449	2015-12-16
임피면사무소	민원실(1층)	전라북도	군산시	관공서	SKT	Public WiFi Free	Dec-15	전라북도 군산시 임피면 남상2길 1	전라북도 군산시 임피면 읍내리 216-1	전라북도 군산시청	063-454-2170	35.9824949	126.8506297	2015-12-16
성산면사무소	민원실(1층)	전라북도	군산시	관공서	SKT	Public WiFi Free	Dec-15	전라북도 군산시 성산면 송호로 222	전라북도 군산시 성산면 고봉리 283-2	전라북도 군산시청	063-454-2170	35.9896795	126.7859457	2015-12-16
나포면사무소	민원실(1층)	전라북도	군산시	관공서	SKT	Public WiFi Free	Dec-15	전라북도 군산시 나포면 나포초교길 9	전라북도 군산시 나포면 옥곤리 452	전라북도 군산시청	063-454-2170	36.0303233	126.8320775	2015-12-16
옥서면사무소	민원실(1층)	전라북도	군산시	관공서	SKT	Public WiFi Free	Dec-15	전라북도 군산시 옥서면 옥구저수지로209	전라북도 군산시 옥서면 옥봉리 56-4	전라북도 군산시청	063-454-2170	35.9245139	126.6449228	2015-12-16
옥구읍사무소	민원실(1층)	전라북도	군산시	관공서	SKT	Public WiFi Free	Dec-15	전라북도 군산시 옥구읍 옥구로 6	전라북도 군산시 옥구읍 선제리 98-11	전라북도 군산시청	063-454-2170	35.9229355	126.6852718	2015-12-16
회현면사무소	민원실(1층)	전라북도	군산시	관공서	SKT	Public WiFi Free	Dec-15	전라북도 군산시 회현로 181	전라북도 군산시 회현면 대정리 23	전라북도 군산시청	063-454-2170	35.9130769	126.7569531	2015-12-16
옥도면사무소	민원실(1층)	전라북도	군산시	관공서	SKT	Public WiFi Free	Dec-15	전라북도 군산시 내항2길 125	전라북도 군산시 금동 1-18	전라북도 군산시청	063-454-2170	35.9930891	126.7099774	2015-12-16
해신동주민센터	민원실(1층)	전라북도	군산시	관공서	SKT	Public WiFi Free	Dec-15	전라북도 군산시 중앙로 224	전라북도 군산시 금동 23-1	전라북도 군산시청	063-454-2170	35.9896645	126.7070152	2015-12-16
보람의집보호작업장	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 동서대로 998번길 41407		대전서구청	042-611-6555	36.332538	127.372961	2016-09-01
도솔청소년문화의집	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 배재로197번길 41		대전서구청	042-611-6555	36.319041	127.370723	2016-09-01
구세군 대전혜생원	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 오량4길 61		대전서구청	042-611-6555	36.308995	127.378333	2016-09-01
월평장애인보호작업장	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 월평북로 11		대전서구청	042-611-6555	36.361385	127.372373	2016-09-01
갈마청소년문화의집	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 신갈마로 197		대전서구청	042-611-6555	36.351377	127.367767	2016-09-01
갈마2동주민센터	1층	대전광역시	서구	관공서	SKT	public wifi zone	16-Jan	대전광역시 서구 대덕대로 147		대전서구청	042-611-6555	36.346748	127.374869	2016-09-01
관저2동주민센터	1층	대전광역시	서구	관공서	SKT	public wifi zone	16-Jan	대전광역시 서구 관저중로 82		대전서구청	042-611-6555	36.299245	127.335195	2016-09-01
관저보건지소	1층	대전광역시	서구	관공서	SKT	public wifi zone	16-Jan	대전광역시 서구 구봉산북로 300		대전서구청	042-611-6555	36.301037	127.345007	2016-09-01
관저1동주민센터	1층	대전광역시	서구	관공서	SKT	public wifi zone	16-Jan	대전광역시 서구 관저북로 24		대전서구청	042-611-6555	36.303829	127.337344	2016-09-01
도마2동주민센터	1층	대전광역시	서구	관공서	SKT	public wifi zone	16-Jan	대전광역시 서구 도림1길 14		대전서구청	042-611-6555	36.312641	127.373584	2016-09-01
둔산1동주민센터	1층	대전광역시	서구	관공서	SKT	public wifi zone	16-Jan	대전광역시 서구 둔산중로 65		대전서구청	042-611-6555	36.352511	127.386035	2016-09-01
삼천청소년문화의집	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 둔산남로 197		대전서구청	042-611-6555	36.349167	127.399506	2016-09-01
변동주민센터	1층	대전광역시	서구	관공서	SKT	public wifi zone	16-Jan	대전광역시 서구 중반5길 133		대전서구청	042-611-6555	36.325787	127.386759	2016-09-01
동심원	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 영골길 159		대전서구청	042-611-6555	36.325787	127.386759	2016-09-01
연광자립원	"1,2,3층"	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 영골길 159		대전서구청	042-611-6555	36.325787	127.386759	2016-09-01
용문종합사회복지관	"1,2,3,4층"	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 계룡로 626-1		대전서구청	042-611-6555	36.338848	127.391583	2016-09-01
월평1동주민센터	1층	대전광역시	서구	관공서	SKT	public wifi zone	16-Jan	대전광역시 서구 월평서로 13		대전서구청	042-611-6555	36.354666	127.357603	2016-09-01
월평2동주민센터	1층	대전광역시	서구	관공서	SKT	public wifi zone	16-Jan	대전광역시 서구 갈마역로 145		대전서구청	042-611-6555	36.363556	127.374002	2016-09-01
평송청소년문화센터	"1,2,3층"	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 둔산대로 135		대전서구청	042-611-6555	36.319041	127.370723	2016-09-01
한마음의집	"1,2,3층"	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 삼보실길 123		대전서구청	042-611-6555	36.224258	127.334652	2016-09-01
한몸	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 삼보실길 123		대전서구청	042-611-6555	36.224258	127.334652	2016-09-01
한줄기	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 삼보실길 123		대전서구청	042-611-6555	36.224258	127.334652	2016-09-01
한뜻마을	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 삼보실길 123		대전서구청	042-611-6555	36.224258	127.334652	2016-09-01
기성보건지소	1층	대전광역시	서구	관공서	SKT	public wifi zone	16-Jan	대전광역시 서구 벌곡로 658		대전서구청	042-611-6555	36.254581	127.341513	2016-09-01
괴정동주민센터	1층	대전광역시	서구	관공서	SKT	public wifi zone	16-Jan	대전광역시 서구 가장로 57		대전서구청	042-611-6555	36.337154	127.382068	2016-09-01
꿈이있는 장애인 단기 보호센터	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 평촌동 283-2		대전서구청	042-611-6555	36.242157	127.315941	2016-09-01
서구 청소년 상담복지센터	2층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 도마동 106-22		대전서구청	042-611-6555	36.316856	127.373686	2016-09-01
사랑누리 단기보호센터	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 변동 252-97		대전서구청	042-611-6555	36.328716	127.369491	2016-09-01
유등노인복지관	1층2층3층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 도마동 413-3		대전서구청	042-611-6555	36.326952	127.374262	2016-09-01
사랑누리	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 배재로 155-26		대전서구청	042-611-6555	36.323238	127.369468	2016-09-01
도토리한알	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 복수동 29-12		대전서구청	042-611-6555	36.299092	127.381108	2016-09-01
구세군 정다운집	1층2층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 복수중로 34번길 43-10		대전서구청	042-611-6555	36.307765	127.377922	2016-09-01
행복한우리복지관	"1,2,3층"	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 가수원동 840		대전서구청	042-611-6555	36.303473	127.349413	2016-09-01
둔산사회복지관	3층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 둔산동 1812		대전서구청	042-611-6555	36.352338	127.400648	2016-09-01
원앙2단지경로당	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 관저북로 80		대전서구청	042-611-6555	36.309051	127.338896	2016-09-01
원앙4-1단지경로당	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 관저북로 14		대전서구청	042-611-6555	36.303316	127.338936	2016-09-01
원앙4-2단지경로당	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 관저북로 14		대전서구청	042-611-6555	36.303316	127.338936	2016-09-01
대자연마을경로당	2층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 관저북로 52		대전서구청	042-611-6555	36.306365	127.338614	2016-09-01
세심경로당	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 도마17길 60		대전서구청	042-611-6555	36.319829	127.381558	2016-09-01
삼성래미안아파트	2층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 가장로 106		대전서구청	042-611-6555	36.333681	127.384311	2016-09-01
럭키아파트경로당	2층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 배재로91번길 21		대전서구청	042-611-6555	36.316592	127.369266	2016-09-01
대아아파트경로당	2층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 배재로 185		대전서구청	042-611-6555	36.325167	127.369462	2016-09-01
꿈나무아파트경로당	2층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 청사로253		대전서구청	042-611-6555	36.360211	127.391829	2016-09-01
샘머리1단지경로당	1층	대전광역시	서구	서민·복지시설	SKT	public wifi zone	16-Jan	대전광역시 서구 문예로174		대전서구청	042-611-6555	36.363331	127.392018	2016-09-01
