설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자
대야공공도서관	1층	전라북도	군산시	지역문화시설	KT	Public WiFi Free	Dec-15	전라북도 군산시 대야면 석화로 84	전라북도 군산시 대야면 산월리 549-3	전라북도 군산시청	063-454-2170	35.9491719	126.8191181	2015-12-16
개정면사무소	민원실(1층)	전라북도	군산시	관공서	KT	Public WiFi Free	Dec-15	전라북도 군산시 개정면 바르메길 42	전라북도 군산시 개정면 발산리 86-9	전라북도 군산시청	063-454-2170	35.958385	126.796463	2015-12-16
금강노인복지관	복지관 1~3층	전라북도	군산시	서민·복지시설	KT	Public WiFi Free	Dec-15	전라북도 군산시 구암동 백릉로 245	전라북도 군산시 구암동 307-4	전라북도 군산시청	063-454-2170	35.9805743	126.7505293	2015-12-16
자갈치시장	자갈치시장 내	부산광역시	중구	서민·복지시설	KT	Public WiFi	Jan-14	부산광역시 중구 자갈치해안로 52(남포동4가)	부산광역시 중구 남포동4가 37-1	부산광역시중구청	051-600-4171	35.096733	129.031149	2016-08-30
신동아시장	신동아시장 내	부산광역시	중구	서민·복지시설	KT	Public WiFi	Jan-14	부산광역시 중구 자갈치로 42(남포동5가)	부산광역시 중구 남포동5가 91-2	부산광역시중구청	051-600-4171	35.096841	129.0291	2016-08-30
부산우체국	민원실	부산광역시	중구	관공서	KT	Public WiFi	Sep-13	부산광역시 중구 중앙대로 63(중앙동3가)	부산광역시 중구 중앙동3가 1	부산광역시중구청	051-600-4171	35.103408	129.035939	2016-08-30
국제시장	국제시장 내	부산광역시	중구	서민·복지시설	KT	Public WiFi	Jan-15	부산광역시 중구 중구로 36(신창동4가)	부산광역시 중구 신창동4가 35-3	부산광역시중구청	051-600-4171	35.102082	129.027904	2016-08-30
창녕군 영산도서관	자료실	경상남도	창녕군	관공서	KT	Youngsan_2F_1	16-Jan	경상남도 창녕군 영산면 원다리길 34	경상남도 창녕군 영산면 동리 271-4	경상남도 창녕군청	055-530-1931	35.4527444	128.5305338	2016-09-13
창녕군 영산도서관	열람실	경상남도	창녕군	관공서	KT	Youngsan_1F_2	16-Jan	경상남도 창녕군 영산면 원다리길 34	경상남도 창녕군 영산면 동리 271-4	경상남도 창녕군청	055-530-1931	35.4527444	128.5305338	2016-09-13
창녕군 영산도서관	1층 로비	경상남도	창녕군	관공서	KT	Youngsan_1F_1	16-Jan	경상남도 창녕군 영산면 원다리길 34	경상남도 창녕군 영산면 동리 271-4	경상남도 창녕군청	055-530-1931	35.4527444	128.5305338	2016-09-13
창녕군 영산도서관	2층 로비	경상남도	창녕군	관공서	KT	Youngsan_2F_2	16-Jan	경상남도 창녕군 영산면 원다리길 35	경상남도 창녕군 영산면 동리 271-5	경상남도 창녕군청	055-530-1931	35.4527444	128.5305338	2016-09-13
창녕군 문화예술회관	대공연장	경상남도	창녕군	관공서	KT			경상남도 창녕군 창녕읍 우포2로 1189-25		경상남도 창녕군청	055-530-1251	35.5448243	128.4901785	2016-09-13
창녕군 문화예술회관	소공연장	경상남도	창녕군	관공서	KT			경상남도 창녕군 창녕읍 우포2로 1189-25		경상남도 창녕군청	055-530-1251	35.5448243	128.4901785	2016-09-13
창녕군 문화예술회관	전시실	경상남도	창녕군	관공서	KT			경상남도 창녕군 창녕읍 우포2로 1189-25		경상남도 창녕군청	055-530-1251	35.5448243	128.4901785	2016-09-13
창녕읍사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 창녕읍 종로 38-9		경상남도 창녕군청	055-530-1255	35.541289	128.500795	2016-09-13
남지읍사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 남지읍 낙동로 483		경상남도 창녕군청	055-530-1255	35.389042	128.477161	2016-09-13
고암면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 고암면 고암성산대로 8		경상남도 창녕군청	055-530-1255	35.576386	128.511089	2016-09-13
성산면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 성산면 이천길 6		경상남도 창녕군청	055-530-1255	35.628778	128.494006	2016-09-13
대합면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 대합면 도장골길 5		경상남도 창녕군청	055-530-1255	35.613637	128.472103	2016-09-13
이방면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 이방면 이방로 639		경상남도 창녕군청	055-530-1255	35.577136	128.387859	2016-09-13
유어면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 유어면 우포1대로 583		경상남도 창녕군청	055-530-1255	35.508038	128.411138	2016-09-13
대지면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 대지면 우포2로 975		경상남도 창녕군청	055-530-1255	35.555696	128.468606	2016-09-13
계성면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 계성면 영산계성로 256		경상남도 창녕군청	055-530-1255	35.468785	128.512903	2016-09-13
영산면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 영산면 로터리길 15		경상남도 창녕군청	055-530-1255	35.453595	128.527881	2016-09-13
장마면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 장마면 강리길 23		경상남도 창녕군청	055-530-1255	35.458155	128.472935	2016-09-13
도천면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 도천면 도천3길 5		경상남도 창녕군청	055-530-1255	35.435101	128.518102	2016-09-13
길곡면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 길곡면 증산2길 19		경상남도 창녕군청	055-530-1255	35.386991	128.569015	2016-09-13
부곡면사무소	민원실	경상남도	창녕군	관공서	KT	smart_changnyeong		경상남도 창녕군 부곡면 부곡로 65		경상남도 창녕군청	055-530-1255	35.434792	128.602898	2016-09-13
환희애육원	시설장	충청남도	아산시	복지시설	KT	Public WiFi Free	Dec-15	충청남도 아산시 곡교천로27번길 31-3	충청남도 아산시 방축동 160-3	충청남도 아산시	041-540-2474	36.7881405	126.981815	2015-08-21
성모즐거운집	작업장	충청남도	아산시	복지시설	KT	Public WiFi Free	Dec-15	충청남도 아산시 영인면 신정리길 189	충청남도 아산시 영인면 성내리 49-11	충청남도 아산시	041-540-2474	36.8747693	127.0085496	2015-08-21
성모복지원	시설장	충청남도	아산시	복지시설	KT	Public WiFi Free	Dec-15	충청남도 아산시 영인면 신정리길 189	충청남도 아산시 영인면 성내리 49-2	충청남도 아산시	041-540-2474	36.8745248	127.0094826	2015-08-21
성모즐거운일터	사무실	충청남도	아산시	복지시설	KT	Public WiFi Free	Dec-15	충청남도 아산시 영인면 신정리길 189	충청남도 아산시 영인면 성내리 49-9	충청남도 아산시	041-540-2474	36.875063	127.0078347	2015-08-21
성모즐거운일터	시설장	충청남도	아산시	복지시설	KT	Public WiFi Free	Dec-15	충청남도 아산시 영인면 신정리길 189	충청남도 아산시 영인면 성내리 49-9	충청남도 아산시	041-540-2474	36.875063	127.0078347	2015-08-21
중구청 민원실	중구청 민원실	부산광역시	중구	관공서	KT	Public WiFi	Nov-15	부산광역시 중구 중구로 120	부산광역시 중구 대청동1가 1-4	부산광역시중구청	051-600-4171	35.10631309	129.0323972	2016-08-30
중구노인복지관	중구노인복지관 내	부산광역시	중구	서민·복지시설	KT	Public WiFi	Nov-15	부산광역시 중구 책방골목길 3-1	부산광역시 중구 보수동1가 113	부산광역시중구청	051-600-4171	35.10415697	129.0261852	2016-08-30
부산근대역사관	부산근대역사관 내	부산광역시	중구	지역문화시설	KT	Public WiFi	Nov-15	부산광역시 중구 대청로 104	부산광역시 중구 대청동2가 24-2	부산광역시중구청	051-600-4171	35.10264084	129.0312665	2016-08-30
가흥2동주민센터	민원실	경상북도	영주시	관공서	KT	Public WiFi Free	Dec-14	경상북도 영주시 가흥로 357 (가흥동)	경상북도 영주시 가흥동 479-7	경상북도 영주시청	054-639-6244	36.829354	128.6118586	2015-09-25
아양아트센터	전체	대구광역시	동구	지역문화시설	KT		Mar-16	대구광역시 동구 효동로2길 24 (효목동)	대구광역시 동구 효목1동 1084	대구광역시 동구청	053-662-2472	35.8797836	128.6519603	2015-09-23
신암공원관리사무소	전체	대구광역시	동구	기타	KT		Mar-16		대구광역시 동구 신암4동 125-3	대구광역시 동구청	053-662-2472	38.8850183	128.629275	2015-09-23
율하체육공원	전체	대구광역시	동구	기타	KT		Mar-16	대구광역시 동구 금호강변로 278 (율하동)	대구광역시 동구 율하동 1626	대구광역시 동구청	053-662-2472	35.8599806	128.6943129	2015-09-23
봉무공원	전체	대구광역시	동구	기타	KT		Mar-16		대구광역시 동구 봉무동 135-2	대구광역시 동구청	053-662-2472	35.9361932	128.6437077	2015-09-23
동부시외버스터미널	대합실	대구광역시	동구	교통시설	KT		Jun-16	대구광역시 동구 효신로 11 (신천동)	대구광역시 동구 신천4동 481-1	대구광역시 동구청	053-662-2472	35.8724784	128.6337892	2015-09-23
상망동주민센터	민원실	경상북도	영주시	관공서	KT	Public WiFi Free	Dec-14	경상북도 영주시 광복로 87 (하망동)	경상북도 영주시 하망동 154-3	경상북도 영주시청	054-639-6244	36.8281646	128.6282601	2015-09-25
순흥면사무소	민원실	경상북도	영주시	관공서	KT	Public WiFi Free	Dec-14	경상북도 영주시 순흥면 순흥로 67	경상북도 영주시 순흥면 읍내리 314-3	경상북도 영주시청	054-639-6244	36.9157545	128.5749274	2015-09-25
영주2동주민센터	민원실	경상북도	영주시	관공서	KT	Public WiFi Free	Dec-14	경상북도 영주시 선비로181번길 10 (가흥동	경상북도 영주시 가흥동 3-19	경상북도 영주시청	054-639-6244	36.8207872	128.6187572	2015-09-25
영주시 보건소	민원실	경상북도	영주시	관공서	KT	Public WiFi Free	Dec-14	경상북도 영주시 시청로1번길 19 (휴천동)	경상북도 영주시 휴천동 466-6	경상북도 영주시청	054-639-6244	36.8061404	128.6216667	2015-09-25
영주시 장애인종합복지관	민원실	경상북도	영주시	서민·복지시설	KT	Public WiFi Free	Dec-14	경상북도 영주시 영주로159번길 73 (영주동)	경상북도 영주시 영주1동 479-1	경상북도 영주시청	054-639-6244	36.8287637	128.6160515	2015-09-25
영주시청	민원실	경상북도	영주시	관공서	KT	Public WiFi Free		경상북도 영주시 시청로 1 (휴천동)	경상북도 영주시 휴천동 470	경상북도 영주시청	054-639-6244	36.8056228	128.6239461	2015-09-25
풍기읍사무소	민원실	경상북도	영주시	관공서	KT	Public WiFi Free	Dec-14	경상북도 영주시 풍기읍 남원로 80	경상북도 영주시 풍기읍 성내리 99	경상북도 영주시청	054-639-6244	36.8673464	128.5262427	2015-09-25
휴천2동주민센터	민원실	경상북도	영주시	관공서	KT	Public WiFi Free	Dec-14	경상북도 영주시 대학로 22 (휴천동)	경상북도 영주시 휴천동 318-4	경상북도 영주시청	054-639-6244	36.8100817	128.6217768	2015-09-25
해오름재가노인복지센터	전체	대구광역시	동구	서민·복지시설	KT		Jun-16	대구광역시 동구 큰고개로 23 (신암동)	대구광역시 동구 신암4동 662	대구광역시 동구청	053-662-2472	35.8850183	128.629275	2015-09-23
동부도서관	전체	대구광역시	동구	관공서	KT		Jun-16	대구광역시 동구 신암북로11길 54(신암동)	대구광역시 동구 신암4동 664-19	대구광역시 동구청	053-662-2472	35.8901537	128.6216009	2015-09-23
대구시립동부도서관 신천분관	전체	대구광역시	동구	관공서	KT		Jun-16	대구광역시 동구 동부로6길 65 (신천동)	대구광역시 동구 신천동 685-8	대구광역시 동구청	053-662-2472	35.8714559	128.6177628	2015-09-23
지저동 주민센터	민원실	대구광역시	동구	관공서	KT		Jun-16	대구광역시 동구 해동로3길 20 (지저동)	대구광역시 동구 지저동 779-5	대구광역시 동구청	053-662-2472	35.8933655	128.6381913	2015-09-23
동구 보건소	전체	대구광역시	동구	관공서	KT		Jun-16	대구광역시 동구 동촌로 79 (검사동)	대구광역시 동구 검사동 1005-8	대구광역시 동구청	053-662-2472	35.8880958	128.6512343	2015-09-23
안심3·4동 주민센터	민원실	대구광역시	동구	관공서	KT		Jun-16	대구광역시 동구 안심로49길 98 (서호동)	대구광역시 동구 서호동 14	대구광역시 동구청	053-662-2472	35.8650694	128.7103882	2015-09-23
동구노인복지회관	전체	대구광역시	동구	서민·복지시설	KT		Nov-16	대구광역시 동구 공항로31길 9-6 (불로동)	대구광역시 동구 불로동 948	대구광역시 동구청	053-662-2472	35.9019763	128.6300661	2015-09-23
팔공노인복지회관	전체	대구광역시	동구	서민·복지시설	KT		Nov-16	대구광역시 동구 아양로 207 (신암동)	대구광역시 동구 신암5동 36-1	대구광역시 동구청	053-662-2472	35.8867281	128.6356637	2015-09-23
대구SOS어린이마을	전체	대구광역시	동구	서민·복지시설	KT		Nov-16	대구광역시 동구 해동로 219 (검사동)	대구광역시 동구 검사동 962	대구광역시 동구청	053-662-2472	35.8954726	128.6617695	2015-09-23
불로전통시장	민원실	대구광역시	동구	기타	KT		Jan-16	대구광역시 동구 팔공로26길 9-1 (불로동)	대구광역시 동구 불로동 450-2	대구광역시 동구청	053-662-2472	35.9101091	128.6419232	2015-09-23
팔공정보문화센터	전체	대구광역시	동구	서민·복지시설	KT		Jan-16	대구광역시 동구 효신로 34(효목동)	대구광역시 동구 효목동 400-1	대구광역시 동구청	053-662-2472	35.8750929	128.634501	2015-09-23
영유아플라자	전체	대구광역시	동구	서민·복지시설	KT		Jan-16	대구광역시 동구 신암남로 175-1 (신암동)	대구광역시 동구 신암동 342-2	대구광역시 동구청	053-662-2472	35.8848904	128.6320783	2015-09-23
신암5동 주민센터	민원실	대구광역시	동구	관공서	KT		Jan-16	대구광역시 동구 아양로37길 92(신암동)	대구광역시 동구 신암동 72-1	대구광역시 동구청	053-662-2472	35.8897559	128.6330629	2015-09-23
신천1·2동 주민센터	민원실	대구광역시	동구	관공서	KT		Jan-16	대구광역시 동구 국채보상로159길 41(신천동)	대구광역시 동구 신천동 645-1	대구광역시 동구청	053-662-2472	35.8704136	128.6150273	2015-09-23
을숙도노인요양원	1층 사무실	부산광역시	강서구	서민·복지시설	KT	Public WiFi	13-Oct	부산광역시 강서구 낙동남로 991번길 54-1	부산광역시 강서구 명지동 3175-35	부산광역시 강서구청	051-970-4175	35.116308	128.923444	2015-09-02
광양우체국	건물 내	전라남도	광양시	관공서	KT	Public WiFi FREE	Jan-15	전라남도 광양시 시청로 47	전라남도 광양시 중동 1312-1	한국통신사업자연합회	1899-4876	34.939882	127.697131	2016-09-19
다압면사무소	건물 내	전라남도	광양시	관공서	KT	Public WiFi FREE	Jan-15	전라남도 광양시 다압면 섬진강매화로 2143	전라남도 광양시 다압면 고사리 1376	한국통신사업자연합회	1899-4876	35.123261	127.691121	2016-09-19
옥룡면사무소	건물 내	전라남도	광양시	관공서	KT	Public WiFi FREE	Jan-15	전라남도 광양시 옥룡면 신재로 624	전라남도 광양시 옥룡면 운평리 262	한국통신사업자연합회	1899-4876	35.016931	127.619291	2016-09-19
금호동사무소	건물 내	전라남도	광양시	관공서	KT	Public WiFi FREE	Jan-15	전라남도 광양시 희망길?12-25 (금호동)	전라남도 광양시 금호동 624-9 번지	한국통신사업자연합회	1899-4876	34.937681	127.723181	2016-09-19
의왕시 사랑채 노인복지관	1층~3층	경기도	의왕시	서민·복지시설	KT	Public WiFi Free	15-Dec	경기도 의왕시 복지로 109	경기도 의왕시 내손2동 644-1	경기도 의왕시청	031-345-2301	37.3876265	126.9814991	2016-05-31
연산4동주민센터	민원실	부산광역시	연제구	관공서	KT			부산광역시 연제구 쌍미천로 151번길 42		부산광역시 연제구청	051-665-4171	35.186301	129.084947	2015-12-31
가평군청	민원실	경기도	가평군	관공서	KT		12-Jan	경기도 가평군 가평읍 석봉로 181	경기도 가평군 가평읍 읍내리 513	가평군청	031-580-4605	37.831508	127.509541	2016-09-28
가평읍	민원실	경기도	가평군	관공서	KT		12-Jan	경기도 가평군 가평읍 가화로 62	경기도 가평군 가평읍 읍내리367	가평군청	031-580-4605	37.825151	127.516455	2016-09-28
상면사무소	민원실	경기도	가평군	관공서	KT		15-Oct	경기도 가평군 상면 청군로 1103	경기도 가평군 상면 연하리 171	가평군청	031-580-4605	37.804706	127.356821	2016-09-28
하면사무소	민원실	경기도	가평군	관공서	KT		12-Jan	경기도 가평군 조종면 조종내길 71	경기도 가평군 조종면 현리 567-7	가평군청	031-580-4605	37.817546	127.353247	2016-09-28
북면사무소	민원실	경기도	가평군	관공서	KT		15-Oct	경기도 가평군 북면 화악산로 2	경기도 가평군 북면 목동리 848	가평군청	031-580-4605	37.885624	127.550263	2016-09-28
청평면사무소	민원실	경기도	가평군	관공서	KT		14-Jan	경기도 가평군 청평면 은고개로 19	경기도 가평군 청평면 청평리 333-1	가평군청	031-580-4605	37.740157	127.424155	2016-09-28
설악면사무소	민원실	경기도	가평군	관공서	KT		15-Oct	경기도 가평군 설악면 한서로 12	경기도 가평군 설악면 신천리 156-1	가평군청	031-580-4605	37.676251	127.494688	2016-09-28
중앙도서관	열람실	경기도	가평군	관공서	KT		12-Jan	경기도 가평군 가평읍 가화로 64	경기도 가평군 가평읍 읍내리 366	가평군청	031-580-4605	37.831371	127.509708	2016-09-28
설악도서관	열람실	경기도	가평군	관공서	KT		12-Jan	경기도 가평군 설악면 자잠로 65	경기도 가평군 설악면 신천리 516-7	가평군청	031-580-4605	37.683264	127.490848	2016-09-28
청평도서관	열람실	경기도	가평군	관공서	KT		12-Jan	경기도 가평군 청평면 은고개로 31	경기도 가평군 청평면 청평리 333-2	가평군청	031-580-4605	37.739718	127.423979	2016-09-28
조종도서관	열람실	경기도	가평군	관공서	KT		12-Jan	경기도 가평군 조종면 조종희망로 26번길 22	경기도 가평군 조종면 현리 420-6	가평군청	031-580-4605	37.818529	127.352844	2016-09-28
의왕시 아름채 노인복지관	"지하 1층, 1~3층"	경기도	의왕시	서민·복지시설	KT	Public WiFi Free	15-Dec	경기도 의왕시 문화공원로 47	경기도 의왕시 고천동 100	경기도 의왕시청	031-345-2301	37.342833	126.972536	2016-05-31
의왕시 청소년 수련관	"지하 1층, 1~3층"	경기도	의왕시	서민·복지시설	KT	Public WiFi Free	15-Dec	경기도 의왕시 문화공원로 33	경기도 의왕시 고천동 100-1	경기도 의왕시청	031-345-2301	37.3419066	126.9719856	2016-05-31
반디누리작업장	작업장	전라북도	무주군	서민·복지시설	KT		Sep-16	전라북도 무주군 무주읍 한풍루로 425	전라북도 무주군 무주읍 당산리 623	전라북도 무주군청	063-320-2309	36.0055485	127.6723994	2015-09-30
부남장안진료소	진료실	전라북도	무주군	서민·복지시설	KT		Sep-16	전라북도 무주군 부남면 노루재로 556	전라북도 무주군 부남면 장안리 116-4	전라북도 무주군청	063-320-2309	35.9061742	127.5913194	2015-09-30
설천구천진료소	진료실	전라북도	무주군	서민·복지시설	KT		Sep-16	전라북도 무주군 설천면 구천동로 833	전라북도 무주군 설천면 삼공리 151	전라북도 무주군청	063-320-2309	35.9047427	127.7819977	2015-09-30
안성보건지소	진료실	전라북도	무주군	서민·복지시설	KT		Sep-16	전라북도 무주군 안성면 안성로 246-17	전라북도 무주군 안성면 장기리 1556	전라북도 무주군청	063-320-2309	35.863724	127.6531329	2015-09-30
반딧불청소년야영장	사무실	전라북도	무주군	지역문화시설	KT		Oct-16	전라북도 무주군 설천면 무설로 1324	전라북도 무주군 설천면 청량리 1100	전라북도 무주군청	063-320-2309	36.0105473	127.7583736	2015-09-30
무풍덕지진료소	진료실	전라북도	무주군	서민·복지시설	KT		Oct-16	전라북도 무주군 무풍면 대덕산로 121	전라북도 무주군 무풍면 덕지리 625-3	전라북도 무주군청	063-320-2309	35.9132295	127.849982	2015-09-30
안성공진진료소	진료실	전라북도	무주군	서민·복지시설	KT		Oct-16	전라북도 무주군 안성면 장무로 1559-3	전라북도 무주군 안성면 공진리 872-17	전라북도 무주군청	063-320-2309	35.8288393	127.6401326	2015-09-30
안성진도진료소	진료실	전라북도	무주군	서민·복지시설	KT		Oct-16	전라북도 무주군 안성면 오천길 7	전라북도 무주군 안성면 진도리 482	전라북도 무주군청	063-320-2309	35.8650942	127.6239475	2015-09-30
적상삼방진료소	진료실	전라북도	무주군	서민·복지시설	KT		Oct-16	전라북도 무주군 적상면 상비길 11	전라북도 무주군 적상면 삼유리 580-9	전라북도 무주군청	063-320-2309	35.9217034	127.6126857	2015-09-30
적상상곡진료소	진료실	전라북도	무주군	서민·복지시설	KT		Oct-16	전라북도 무주군 적상면 괴목로 532	전라북도 무주군 적상면 포내리 798-2	전라북도 무주군청	063-320-2309	35.9468021	127.7153063	2015-09-30
농업기술센터	민원실	경기도	가평군	관공서	KT		12-Jan	경기도 가평군 가평읍 아랫마장길 59	경기도 가평군 가평읍 승안리 100	가평군청	031-580-4605	37.845998	127.498703	2016-09-28
보건소	민원실	경기도	가평군	관공서	KT		12-Jan	경기도 가평군 가평읍 가화로 155-15	경기도 가평군 가평읍 읍내리 624-1	가평군청	031-580-4605	37.833513	127.510555	2016-09-28
상하수도사업소	민원실	경기도	가평군	관공서	KT		12-Jan	경기도 가평군 가평읍 달전로 31번길 48	경기도 가평군 가평읍 달전리 364	가평군청	031-580-4605	37.807241	127.512313	2016-09-28
건강증진센터	민원실	경기도	가평군	관공서	KT		14-Jan	경기도 가평군 가평읍 가화로 155-15	경기도 가평군 가평군 가평읍 읍내리 624-20	가평군청	031-580-4605	37.832978	127.510785	2016-09-28
다목적교육관	교육실	경기도	가평군	관공서	KT		14-Jan	경기도 가평군 가평읍 아랫마장길 59	경기도 가평군 가평읍 승안리 100	가평군청	031-580-4605	37.846099	127.499632	2016-09-28
설악보건지소	민원실	경기도	가평군	관공서	KT		14-Jan	경기도 가평군 설악면 한서로 6	경기도 가평군 설악면 신천리 156-1	가평군청	031-580-4605	37.675939	127.494657	2016-09-28
청평보건지소	민원실	경기도	가평군	관공서	KT		14-Jan	경기도 가평군 청평면 은고개로 21	경기도 가평군 청평면 청평리 333-1	가평군청	031-580-4605	37.740178	127.424567	2016-09-28
상면보건지소	민원실	경기도	가평군	관공서	KT		14-Jan	경기도 가평군 상면 청군로 1099	경기도 가평군 상면 연하리 173-3	가평군청	031-580-4605	37.805069	127.357704	2016-09-28
하면보건지소	민원실	경기도	가평군	관공서	KT		14-Jan	경기도 가평군 조종면 조종내길 75	경기도 가평군 조종면 현리 567-7	가평군청	031-580-4605	37.817878	127.353264	2016-09-28
북면보건지소	민원실	경기도	가평군	관공서	KT		14-Jan	경기도 가평군 북면 목동복지로 9-1	경기도 가평군 북면 목동리 847	가평군청	031-580-4605	37.885293	127.549825	2016-09-28
청소년수련관	각 층	경기도	가평군	교육시설	KT		15-Oct	경기도 가평군 가평읍 문화로 120	경기도 가평군 가평읍 대곡리 352	가평군청	031-580-4605	37.823799	127.509435	2016-09-28
칼봉산휴양림	휴양림 각 객실	경기도	가평군	관광시설	KT		15-Oct	경기도 가평군 가평읍 경반안로 454	경기도 가평군 가평읍 경반리 산136	가평군시설관리공단	031-8078-8062	37.835873	127.465524	2016-09-28
부남가정진료소	진료실	전라북도	무주군	서민·복지시설	KT		Oct-16	전라북도 무주군 부남면 부남로 1782	전라북도 무주군 부남면 가당리 456-8	전라북도 무주군청	063-320-2309	36.0145323	127.5799414	2015-09-30
무주청소년수련관	수련실	전라북도	무주군	지역문화시설	KT		Oct-16	전라북도 무주군 무주읍 한풍루로 326-34	전라북도 무주군 무주읍 당산리 1094-1	전라북도 무주군청	063-320-2309	36.0016451	127.6634522	2015-09-30
안성청소년문화의집	사무실	전라북도	무주군	지역문화시설	KT		Oct-16	전라북도 무주군 안성면 단지봉길 5	전라북도 무주군 안성면 장기리 1554-1	전라북도 무주군청	063-320-2309	35.8643637	127.6531918	2015-09-30
무주보건의료원	로비	전라북도	무주군	서민·복지시설	KT		Oct-16	전라북도 무주군 무주읍 한풍루로 413	전라북도 무주군 무주읍 당산리 701	전라북도 무주군청	063-320-2309	36.0058803	127.6716992	2015-09-30
무주시외버스터미널	대합실	전라북도	무주군	교통시설	KT		Oct-16	전라북도 무주군 무주읍 한풍루로 351	전라북도 무주군 무주읍 당산리 1229	전라북도 무주군청	063-320-2309	36.0047077	127.6643306	2015-09-30
무주공공도서관	열람실	전라북도	무주군	편의시설	KT		Oct-16	전라북도 무주군 무주읍 향한로 43	전라북도 무주군 무주읍 읍내리 343	전라북도 무주군청	063-320-2309	36.0108097	127.660528	2015-09-30
장수읍사무소	"장수읍사무소내 1층, 2층"	전라북도	장수군	관공서	KT	Public WiFi FREE	Dec-16	전라북도 장수군 장수읍 장천로 245	전라북도 장수군 장수읍 장수리 425	전라북도 장수군청	063-350-2141	35.6539297	127.5198325	2015-09-30
산서면사무소	"산서면사무소내 1층, 2층"	전라북도	장수군	관공서	KT	Public WiFi FREE	Dec-16	전라북도 장수군 산서면 보산로 1858	전라북도 장수군 산서면 동화리 122-2	전라북도 장수군청	063-350-2141	35.5841209	127.3963628	2015-09-30
번암면사무소	"번암면사무소내 1층, 2층"	전라북도	장수군	관공서	KT	Public WiFi FREE	Dec-16	전라북도 장수군 번암면 장수로 485	전라북도 장수군 번암면 노단리 1191-4	전라북도 장수군청	063-350-2141	35.5319864	127.5438096	2015-09-30
장계면사무소	"장계면사무소내 1층, 2층"	전라북도	장수군	관공서	KT	Public WiFi FREE	Dec-16	전라북도 장수군 장계면 한들로 153-3	전라북도 장수군 장계면 장계리 684	전라북도 장수군청	063-350-2141	35.7320275	127.5889892	2015-09-30
천천면사무소	"천천면사무소내 1층, 2층"	전라북도	장수군	관공서	KT	Public WiFi FREE	Dec-16	전라북도 장수군 천천면 장천로 1186	전라북도 장수군 천천면 봉덕리 15-2	전라북도 장수군청	063-350-2141	35.7334661	127.5324869	2015-09-30
계남면사무소	"계남면사무소내 1층, 2층"	전라북도	장수군	관공서	KT	Public WiFi FREE	Dec-16	전라북도 장수군 계남면 장수로 3071	전라북도 장수군 계남면 화음리 974-1	전라북도 장수군청	063-350-2141	35.7029796	127.5775044	2015-09-30
계북면사무소	"계북면사무소내 1층, 2층"	전라북도	장수군	관공서	KT	Public WiFi FREE	Dec-16	전라북도 장수군 계북면 장무로 961	전라북도 장수군 계북면 어전리 860-1	전라북도 장수군청	063-350-2141	35.7855069	127.6124818	2015-09-30
장수보건의료원	"장수보건의료원내 신관, 구관"	전라북도	장수군	서민·복지시설	KT	Public WiFi FREE	Dec-16	전라북도 장수군 장수읍 장천로 247	전라북도 장수군 장수읍 장수리 425	전라북도 장수군청	063-350-2141	35.6546926	127.5198929	2015-09-30
장수 터미널	장수 터미널내부	전라북도	장수군	교통시설	KT	Public WiFi FREE	Dec-16	전라북도 장수군 장수읍 장천로 177	전라북도 장수군 장수읍 장수리 472-14	전라북도 장수군청	063-350-2141	35.6482127	127.5184468	2015-09-30
노인장애인 복지관	노인장애인 복지관내부	전라북도	장수군	서민·복지시설	KT	Public WiFi FREE	Dec-16	전라북도 장수군 장수읍 노하3길 16	전라북도 장수군 장수읍 노하리 378-3	전라북도 장수군청	063-350-2141	35.6532454	127.5169136	2015-09-30
장수시장	장수시장내부	전라북도	장수군	편의시설	KT	Public WiFi FREE	Dec-16	전라북도 장수군 장수읍 시장로 11	전라북도 장수군 장수읍 장수리 460-15	전라북도 장수군청	063-350-2141	35.6490965	127.5178422	2015-09-30
